coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Jan 17 16:46:22 +0000 2016,datasprint datasprintAAF,,,0,688764308881301504,,,,fr,,,3,688711959840165888,daieuxdailleurs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @daieuxdailleurs: #datasprint ds le #datasprintAAF : généalogistes en dépouillemt intensif des passeports 19e s. des @ArchivesBeaune htt…,https://twitter.com/somozine/status/688764308881301504,Mon Jan 10 18:31:32 +0000 2011,somozine,false,"#Archives #généalogie #puydedome #SaintNazaire #Comics #microentrepreneuse

A la tête de @larchimaide",2856,275,427,30,"Saint-Nazaire, France",Carole Thuilière,somozine,1379,Paris,https://larchimaide.com,false
,Sun Jan 17 18:03:24 +0000 2016,datasprintAAF MERCI,,,7,688783696376246273,,,,fr,,,2,,,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",#datasprintAAF 338passeports @ArchivesBeaune dépouillés! #MERCI @galichonj @gazetteancetres @CharlesHervis @chroniques92 /courage @benetit92,https://twitter.com/daieuxdailleurs/status/688783696376246273,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2128,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Tue Jan 19 10:16:00 +0000 2016,datasprintAAF àvousdejouer,,http://urlz.fr/2Xy8,0,689390846181924864,,,,fr,,false,7,689389540658667520,Archives_Brest,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Archives_Brest: #datasprintAAF : découvrez notre sélection de données, et réutilisez les !#àvousdejouer https://t.co/yBZfpEmBI8 https:/…",https://twitter.com/Archivistes_AAF/status/689390846181924864,Tue Jun 05 08:07:00 +0000 2012,Archivistes_AAF,false,"Suivez l’actualité de l’Association des archivistes français, informez-vous et participez ainsi aux événements qu’elle organise.",3313,4771,682,232,Paris,AAF,Archivistes_AAF,10551,Paris,http://www.archivistes.org/,false
,Fri Jan 15 09:39:19 +0000 2016,datasprintAAF musique Playlistarchives viedarchiviste,,https://twitter.com/macgraveur/statuses/687930966992646144,0,687932060951048193,,,,en,,false,1,687931707853504512,viedarchiviste,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @viedarchiviste: #datasprintAAF drives archivists crazy... #musique #Playlistarchives #viedarchiviste https://t.co/6z8T6Dgu7i,https://twitter.com/DejobAgnes/status/687932060951048193,Wed Apr 28 11:36:26 +0000 2010,DejobAgnes,false,,2443,521,123,62,,Dejob Agnès,DejobAgnes,7031,Paris,,false
,Fri Jan 15 11:09:24 +0000 2016,datasprintAAF,,,0,687954730744676352,Debor_archives,687952758339711000,199298988,fr,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Debor_archives bienvenue au club, j'attends la paie :P mais je suis inscrite au #datasprintAAF :P",https://twitter.com/jlcschneider/status/687954730744676352,Fri Apr 08 19:12:34 +0000 2011,jlcschneider,false,#archiviste chez @Patrimoine78 et #généablogueuse (#généalogie qui m'emmène en #normandie #bretagne #iledefrance #alsace #savoie ...),1852,367,325,34,Région Parisienne - France,Jenny,jlcschneider,2372,Paris,https://aieuxetfinesherbes.wordpress.com/,false
,Wed Jan 20 10:22:00 +0000 2016,datasprintAAF Brest patrimoine architecture théâtre dataviz datalove,,http://www.breizhviking.com/datasprintaaf-brest-patrimoine-architecture-theatre-dataviz-datalove-cc-isenbrest-bresttechplus-httpstwitter-comarchives_breststatus689389540658667520/,0,689754744793870336,,,,und,,false,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",#datasprintAAF #Brest #patrimoine #architecture #théâtre #dataviz #datalove cc @isenbrest @BrestTechPlus… https://t.co/tMBAEhK86J,https://twitter.com/markettagswords/status/689754744793870336,Thu Oct 28 15:20:13 +0000 2010,markettagswords,false,"Toutes les bonnes affaires du web
Bons plans trucs et astuces, gagner de l'argent, webmaster développement personnel #affaires #argent #web #affiliation #SEO",479,768,1333,166,France,tagswords,markettagswords,205409,Paris,http://www.tagswords.com,false
,Wed Jan 13 20:46:57 +0000 2016,DatasprintAAF data archives dataviz,,http://bit.ly/1OhKybb,0,687375303728062464,,,,fr,,false,6,687367292720549888,ArchimagRedac,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ArchimagRedac: #DatasprintAAF : un événement collaboratif pour jouer avec les #data des #archives https://t.co/8cekn0sPV3 #dataviz http…,https://twitter.com/archivist_chloe/status/687375303728062464,Wed Dec 09 20:15:29 +0000 2009,archivist_chloe,false,"#Archiviste passionnée, militante et heureuse! Archivologue en devenir... Mentor du projet #EIG2018 #ArchiFiltre.
Mes tweets n'engagent que moi.",10868,1310,871,57,"Paris, France",Chloé Moser,archivist_chloe,3806,Amsterdam,,false
,Tue Jan 19 10:10:49 +0000 2016,datasprintAAF àvousdejouer,https://twitter.com/Archives_Brest/status/689389540658667520/photo/1,http://urlz.fr/2Xy8,6,689389540658667520,,,,fr,,false,7,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#datasprintAAF : découvrez notre sélection de données, et réutilisez les !#àvousdejouer https://t.co/yBZfpEmBI8 https://t.co/bNr6Z054hh",https://twitter.com/Archives_Brest/status/689389540658667520,Mon Jun 25 15:32:24 +0000 2012,Archives_Brest,false,"Compte officiel des Archives de #Brest Métropole et Ville, relayant les actus du service et autres informations archivistiques. https://t.co/7gRPwtxSzc",1345,1701,188,73,Brest,Archives de Brest,Archives_Brest,2334,Belgrade,http://www.archives-brest.com,false
,Sun Jan 17 15:42:01 +0000 2016,datasprintAAF,,,0,688748116506468352,,,,fr,,,10,688739590648283136,CharlesHervis,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CharlesHervis: Découverte des passeports de l'intérieur, ancêtre du contrôle des individus. Bientôt la base... #datasprintAAF https://t…",https://twitter.com/sudiste78/status/688748116506468352,Sat May 26 21:58:43 +0000 2012,sudiste78,false,"De ci, de là... mais surtout du Sud... Bibliothécaire, historienne de l'art en stand-by & généalogiste amateur #livres #lecture #généalogie #numérique #musées",14542,779,868,113,Versailles,☀ LaSudiste ☀,sudiste78,15493,Paris,http://unarbrepourracines.com,false
,Tue Jan 19 12:33:19 +0000 2016,datasprintAAF Brest patrimoine architecture théâtre dataviz datalove,,,0,689425402327007232,,,,und,,,2,689392535735705600,daieuxdailleurs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @daieuxdailleurs: #datasprintAAF #Brest #patrimoine #architecture #théâtre #dataviz #datalove cc @isenbrest @BrestTechPlus  https://t.co…,https://twitter.com/FTBrestPlus/status/689425402327007232,Fri Jan 10 10:42:11 +0000 2014,FTBrestPlus,false,Compte officiel : French Tech Brest + (#Lannion #Morlaix #Quimper) qui fédère tous les acteurs de l’écosystème de #startups de l'ouest breton ...#JoinUs,2040,5341,1064,496,"Brest, France",French Tech Brest +,FTBrestPlus,3651,Paris,http://frenchtech-brestplus.bzh/,false
,Thu Jan 14 08:21:12 +0000 2016,archives data dataviz numerique DatasprintAAF,,http://bit.ly/1OhKybb,0,687550016072871936,,,,fr,,false,1,687542180966105088,ArchimagRedac,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ArchimagRedac: Envie de jouer avec les données des #archives ? &gt; https://t.co/8cekn0sPV3 #data #dataviz #numerique #DatasprintAAF https…,https://twitter.com/IESinria/status/687550016072871936,Mon Nov 12 14:18:19 +0000 2012,IESinria,false,Service Information & Édition Scientifiques @Inria. #inria #openaccess #hal_fr #hal_inria,262,715,148,0,,IESinria,IESinria,3658,Amsterdam,http://www.inria.fr/,false
,Sun Jan 17 15:09:47 +0000 2016,datasprintAAF,,,0,688740001824268288,,,,fr,,,10,688739590648283136,CharlesHervis,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CharlesHervis: Découverte des passeports de l'intérieur, ancêtre du contrôle des individus. Bientôt la base... #datasprintAAF https://t…",https://twitter.com/fp_genealogie/status/688740001824268288,Fri Jun 08 16:42:35 +0000 2012,fp_genealogie,false,"Journaliste @lestrepublicain. 
#Histoire, #Généalogie, #Littérature,  #Gastronomie. Mes tweets n'engagent que moi. Mes RT n'ont pas valeur d'approbation.",1075,1195,1109,82,Verdun,Frédéric Plancard,fp_genealogie,7899,Paris,http://www.estrepublicain.fr/edition-de-verdun,false
,Thu Jan 14 11:38:52 +0000 2016,DatasprintAAF data archives dataviz,,http://bit.ly/1OhKybb,0,687599759213871104,,,,fr,,false,8,687301453514444802,ArchimagRedac,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",RT @ArchimagRedac: #DatasprintAAF : un événement collaboratif pour jouer avec les #data des #archives https://t.co/8cekn0KrjD #dataviz http…,https://twitter.com/bizcom/status/687599759213871104,Sat May 03 17:10:12 +0000 2008,bizcom,false,DigitalSeraphin 🇫🇷🇨🇭🇰🇷 E-μῆτις Sensei ( ☠85 忍97 TEDxGVA17 Top200Fr Startups) #MetambasadR #LiveDoc øpen*(Mind / Source / Data / Intel / Sec) RTs≠E,14954,4482,4508,1340,#Annecy #Geneve #Lyon #Paris,Arnaud VELTEN : ☠️👺🤖,bizcom,87959,Brussels,https://about.me/bizcom/,false
,Sun Jan 17 13:36:18 +0000 2016,datasprintAAF,,,4,688716474966511616,daieuxdailleurs,688711959840165900,88041667,fr,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@daieuxdailleurs @ArchivesBeaune Je reconnais bien le sous-sol de l'@anticafeparis ;-) Bon courage avis #datasprintAAF,https://twitter.com/seeksanusername/status/688716474966511616,Tue Mar 02 14:25:03 +0000 2010,seeksanusername,false,"...is about discovery, no justification #GLAMgeek",7314,2847,975,413,Paris,Courtin Antoine,seeksanusername,14053,Athens,http://goo.gl/KN61wV,false
,Wed Jan 20 11:00:53 +0000 2016,datasprintAAF Brest patrimoine architecture théâtre dataviz datalove,,http://breizhtumb.weebly.com/blogue/datasprintaaf-brest-patrimoine-architecture-theatre-dataviz-datalove-cc-isenbrest-bresttechplus-httpstwittercomarchives_breststatus6893895406586675201,0,689764529077616640,,,,de,,false,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",#datasprintAAF #Brest #patrimoine #architecture #théâtre #dataviz #datalove cc isenbrest BrestTechPlus … https://t.co/iZ3AB3dHym,https://twitter.com/breizhnormandie/status/689764529077616640,Wed Aug 05 04:31:59 +0000 2015,breizhnormandie,false,Bretagne et Normandie #loisirs #sorties #shopping #actualités,45,170,956,52,,Breizhnormandie,breizhnormandie,6510,,http://www.breizhviking.com,false
,Mon Jan 18 10:48:16 +0000 2016,datasprintAAF,,,0,689036579105587200,,,,fr,,,10,688739590648283136,CharlesHervis,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CharlesHervis: Découverte des passeports de l'intérieur, ancêtre du contrôle des individus. Bientôt la base... #datasprintAAF https://t…",https://twitter.com/tokenheiser/status/689036579105587200,Wed Feb 16 14:11:28 +0000 2011,tokenheiser,false,"Entre #archives et #histoire, en passant par la #Lorraine, le #numérique, la #Genealogie et le #ProjetADAMANT en mode #Agile. Mes tweets n'engagent que moi !",10111,1696,1715,166,France,Sandrine Heiser,tokenheiser,9393,Athens,http://fr.linkedin.com/pub/sandrine-heiser/4b/726/112,false
,Mon Jan 18 07:23:17 +0000 2016,crowdsourcing archives coworking datasprintAAF OpenData Remix cocréation,,https://twitter.com/CharlesHervis/status/688739590648283136,4,688984991095742464,,,,fr,,false,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Du #crowdsourcing sur les #archives ds un lieu de #coworking pour le #datasprintAAF 
#OpenData #Remix #cocréation https://t.co/4Ualuckniu",https://twitter.com/seeksanusername/status/688984991095742464,Tue Mar 02 14:25:03 +0000 2010,seeksanusername,false,"...is about discovery, no justification #GLAMgeek",7314,2847,975,413,Paris,Courtin Antoine,seeksanusername,14053,Athens,http://goo.gl/KN61wV,false
,Wed Jan 20 10:33:05 +0000 2016,datasprintAAF Brest patrimoine architecture théâtre dataviz datalove,,https://breizhviking.wordpress.com/2016/01/20/datasprintaaf-brest-patrimoine-architecture-theatre-dataviz-datalove-cc-isenbrest-bresttechplus-httpstwitter-comarchives_breststatus689389540658667520-2,0,689757530499584001,,,,und,,false,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",#datasprintAAF #Brest #patrimoine #architecture #théâtre #dataviz #datalove cc @isenbrest @BrestTechPlus… https://t.co/r9ndN5zRoz,https://twitter.com/BreizhV/status/689757530499584001,Tue Aug 04 18:33:07 +0000 2015,BreizhV,false,Découvrez la Bretagne et La Normandie,42,197,1046,50,,BreizhV,BreizhV,6208,,http://www.breizhviking.com,false
,Thu Jan 14 06:35:14 +0000 2016,DatasprintAAF data archives dataviz,,http://bit.ly/1OhKybb,0,687523350466420736,,,,fr,,false,6,687367292720549888,ArchimagRedac,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ArchimagRedac: #DatasprintAAF : un événement collaboratif pour jouer avec les #data des #archives https://t.co/8cekn0sPV3 #dataviz http…,https://twitter.com/QuoiDeNeufDoc_/status/687523350466420736,Fri Nov 27 10:15:32 +0000 2015,QuoiDeNeufDoc_,false,#InfoDocumentation #CultureNumérique #HumanitésNumériques #EMI #NumériqueEducatif  #Formation #InclusionSociale,361,530,573,102,,Quoi de neuf Doc ?,QuoiDeNeufDoc_,1407,,http://quoideneufdoc.com,false
,Wed Jan 20 11:00:52 +0000 2016,datasprintAAF Brest patrimoine architecture théâtre dataviz datalove,,http://breizhtumb.weebly.com/blogue/datasprintaaf-brest-patrimoine-architecture-theatre-dataviz-datalove-cc-isenbrest-bresttechplus-httpstwittercomarchives_breststatus689389540658667520,0,689764523889262592,,,,de,,false,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",#datasprintAAF #Brest #patrimoine #architecture #théâtre #dataviz #datalove cc isenbrest BrestTechPlus … https://t.co/06hDwHTAFJ,https://twitter.com/breizhnormandie/status/689764523889262592,Wed Aug 05 04:31:59 +0000 2015,breizhnormandie,false,Bretagne et Normandie #loisirs #sorties #shopping #actualités,45,170,956,52,,Breizhnormandie,breizhnormandie,6510,,http://www.breizhviking.com,false
,Wed Jan 13 16:56:31 +0000 2016,DatasprintAAF data archives dataviz,,http://bit.ly/1OhKybb,0,687317310890217472,,,,fr,,false,8,687301453514444802,ArchimagRedac,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ArchimagRedac: #DatasprintAAF : un événement collaboratif pour jouer avec les #data des #archives https://t.co/8cekn0KrjD #dataviz http…,https://twitter.com/CB_archiviste/status/687317310890217472,Mon Jun 03 18:51:59 +0000 2013,CB_archiviste,false,Archiviste. Toulousaine d'origine franc-comtoise. Anime notamment le compte @ToulouseArchive. Administrateur @Archivistes_AAF,1984,734,696,67,Toulouse,Catherine Bernard,CB_archiviste,2242,Paris,http://www.archives.toulouse.fr,false
,Tue Jan 19 14:01:35 +0000 2016,datasprintAAF àvousdejouer,,http://urlz.fr/2Xy8,0,689447614241046530,,,,fr,,false,7,689389540658667520,Archives_Brest,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Archives_Brest: #datasprintAAF : découvrez notre sélection de données, et réutilisez les !#àvousdejouer https://t.co/yBZfpEmBI8 https:/…",https://twitter.com/Meta_binocles/status/689447614241046530,Sat May 01 12:34:56 +0000 2010,Meta_binocles,false,"Doc-Archives et DPO en coll Terr.
Le cycle de vie du document pour lire les processus : démat, GED, SAE.  Management des SI, numérique, RGPD, opendata",1478,722,1105,75,"Rhône-Alpes, France",Pascale Merle,Meta_binocles,3280,Paris,,false
,Wed Jan 13 17:50:06 +0000 2016,archives data dataviz numerique DatasprintAAF,https://twitter.com/ArchimagRedac/status/687330796508581888/photo/1,http://bit.ly/1OhKybb,4,687330796508581888,,,,fr,,false,2,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Envie de jouer avec les données des #archives ? &gt; https://t.co/8cekn0sPV3 #data #dataviz #numerique #DatasprintAAF https://t.co/GxYv3Wd0Tk,https://twitter.com/ArchimagRedac/status/687330796508581888,Tue Mar 09 13:56:06 +0000 2010,ArchimagRedac,false,Le compte de la rédaction d'Archimag - #archives #bibliothèque #bibnum #numérique #infodoc #documentation #veille #IE #tablette #opendata #reseauxsociaux,217,8129,133,1209,Paris,Rédaction Archimag,ArchimagRedac,21037,Paris,http://www.archimag.com,false
,Wed Jan 20 23:06:53 +0000 2016,datasprintAAF,,https://twitter.com/Vacleia/status/689926019680223232,1,689947230988537856,,,,und,,false,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#datasprintAAF https://t.co/FdGAeoRLCV,https://twitter.com/BaO_patrimoine/status/689947230988537856,Tue Jul 08 19:47:35 +0000 2014,BaO_patrimoine,false,Boîte à outils #patrimoine #culture #archives sauce #numérique. Photos : https://t.co/NVwJwTqabz et https://t.co/fALA9bp861 / sévit aussi sous @daieuxdailleurs,47,1315,655,128,,Patrimoine&Numérique,BaO_patrimoine,2312,Lisbon,http://www.patrimoine-et-numerique.fr,false
,Mon Jan 18 11:59:35 +0000 2016,datasprintAAF,,https://twitter.com/alphoenix/status/689054226014715905,0,689054526997970945,,,,fr,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pour un #datasprintAAF un peu hors archives ? 😜 https://t.co/85nWdifOBJ,https://twitter.com/Debor_archives/status/689054526997970945,Wed Oct 06 14:32:13 +0000 2010,Debor_archives,false,"#Archiviste, #féministe, #apicultrice et pousseuse de chansonnettes (#goguettes). Mes tweets n'engagent que moi.",2188,797,804,89,"Paris, France",DeborahQP 🎼 ✏️ 🐝,Debor_archives,7536,Amsterdam,,false
,Fri Jan 15 09:37:54 +0000 2016,datasprintAAF musique Playlistarchives viedarchiviste,,https://twitter.com/macgraveur/statuses/687930966992646144,5,687931705785741312,,,,en,,false,0,,,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",#datasprintAAF drives archivists crazy... #musique #Playlistarchives #viedarchiviste https://t.co/8lDtBceeHd,https://twitter.com/daieuxdailleurs/status/687931705785741312,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2128,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Thu Jan 21 12:02:57 +0000 2016,données DatasprintAAF,,http://openrefine.org/ http://bioinfo-fr.net/open-refine,4,690142537739276288,,,,fr,,false,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pour nettoyage de #données #DatasprintAAF : OpenRefine (https://t.co/8SSnYpGtdZ)
 (tutoriels vidéo en anglais sur https://t.co/XqpZao7tRw)",https://twitter.com/daieuxdailleurs/status/690142537739276288,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2128,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Wed Jan 20 15:16:52 +0000 2016,gifs datasprintAAF,,http://datasprint.forum2016.archivistes.org/participer https://twitter.com/Archivistes_AAF/status/689828358046228480,1,689828950944649217,,,,fr,,false,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#gifs en lien avec le #datasprintAAF : apprenez dès maintenant en vous inscrivant sur https://t.co/EkAZRh1VjE https://t.co/V6qyZGXVzj,https://twitter.com/daieuxdailleurs/status/689828950944649217,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2128,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Tue Jan 19 21:55:36 +0000 2016,datasprintAAF Brest patrimoine architecture théâtre dataviz datalove,,,0,689566904785178626,,,,und,,,2,689392535735705600,daieuxdailleurs,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @daieuxdailleurs: #datasprintAAF #Brest #patrimoine #architecture #théâtre #dataviz #datalove cc @isenbrest @BrestTechPlus  https://t.co…,https://twitter.com/JavaMajor/status/689566904785178626,Sat Sep 14 20:19:27 +0000 2013,JavaMajor,false,"Naviguer sur l'océan du web, découvrir des data numerica incognita, dans les bibliothèques, archives, livres anciens, manuscrits, et les cartes marines",768,291,241,137,Bretagne,Java Major,JavaMajor,10237,Paris,,false
,Tue Jan 19 10:16:48 +0000 2016,datasprintAAF àvousdejouer,,http://urlz.fr/2Xy8,0,689391045096775680,,,,fr,,false,7,689389540658667520,Archives_Brest,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Archives_Brest: #datasprintAAF : découvrez notre sélection de données, et réutilisez les !#àvousdejouer https://t.co/yBZfpEmBI8 https:/…",https://twitter.com/scraty2/status/689391045096775680,Wed Jun 08 14:24:33 +0000 2011,scraty2,false,Archiviste itinérante et archivage numérique au #PaysVoironnais. Membre #AAF_AMAE Auto-#entrepreneur aussi.   #i4Emploi  Ancienne élue de @Beconlesgranits,5742,582,932,169,"Isère, Rhône-Alpes, France",Eve Jullien,scraty2,5201,,http://www.evejullien-archives.fr/,false
,Fri Jan 15 10:50:06 +0000 2016,DatasprintAAF 14juillet 1GM 2GM,,https://twitter.com/FigaroMedias/status/687944608354033666,0,687949874617303040,,,,fr,,false,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#DatasprintAAF mm chose ac affiches #14juillet,commémo #1GM #2GM serait très intéressant (ms peu d'affiches num :( ) https://t.co/qvD7Egz75Y",https://twitter.com/daieuxdailleurs/status/687949874617303040,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2128,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Thu Jan 21 09:08:10 +0000 2016,datasprintAAF 1GM,,http://data.loire-atlantique.fr/actualites/articles/memorial-virtuel-des-morts-pour-la-france-pendant-la-premiere-guerre-mondiale/ https://twitter.com/daieuxdailleurs/status/689402753961975808,0,690098550148091904,,,,fr,,false,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Info #datasprintAAF : mise à jour des données du mémorial des MPF #1GM de Loire-Atlantique  https://t.co/B9fGwCqJRw  https://t.co/wMmxleXHIv,https://twitter.com/samuelboche/status/690098550148091904,Mon Sep 07 19:14:59 +0000 2015,samuelboche,false,archiviste essentiel | aliénant ma force de travail @archives35 | gazouillis personnels,465,211,163,20,Rennes,Samuel Boche,samuelboche,362,Pacific Time (US & Canada),,false
,Wed Jan 13 16:45:40 +0000 2016,DatasprintAAF data archives dataviz,,http://bit.ly/1OhKybb,0,687314579978907648,,,,fr,,false,8,687301453514444802,ArchimagRedac,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ArchimagRedac: #DatasprintAAF : un événement collaboratif pour jouer avec les #data des #archives https://t.co/8cekn0KrjD #dataviz http…,https://twitter.com/7wData/status/687314579978907648,Fri Aug 30 18:41:11 +0000 2013,7wData,false,"#Data, #Business #Intelligence, #Information #Management, #Analytics, #location, #leadership, #innovation, #digital #transformation",39989,70777,71843,9172,België,7wdata,7wData,208460,Brussels,http://7wData.be,false
,Thu Jan 14 09:10:16 +0000 2016,DatasprintAAF data archives dataviz,,http://bit.ly/1OhKybb,0,687562365160820736,,,,fr,,false,6,687367292720549888,ArchimagRedac,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ArchimagRedac: #DatasprintAAF : un événement collaboratif pour jouer avec les #data des #archives https://t.co/8cekn0sPV3 #dataviz http…,https://twitter.com/ARCHIVECO/status/687562365160820736,Fri Sep 21 12:11:36 +0000 2012,ARCHIVECO,false,Le Groupe ARCHIVECO accompagne les entreprises et administrations dans leur transition numérique. #TransfoNum #archivage #GED #SAE,1418,746,455,0,Villeneuve-la-Garenne,Groupe ARCHIVECO,ARCHIVECO,1812,,http://www.archiveco.fr/,false
,Wed Jan 13 18:16:47 +0000 2016,archives data dataviz numerique DatasprintAAF,,http://bit.ly/1OhKybb,0,687337513111957504,,,,fr,,false,2,687330796508581888,ArchimagRedac,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",RT @ArchimagRedac: Envie de jouer avec les données des #archives ? &gt; https://t.co/8cekn0sPV3 #data #dataviz #numerique #DatasprintAAF https…,https://twitter.com/DocuteamCH/status/687337513111957504,Wed Oct 17 12:48:18 +0000 2012,DocuteamCH,false,"Organiser et sauvegarder l’information | Informationen strukturieren und erhalten | Structuring and Preserving Information
#METSMatterhorn",197,399,207,31,Suisse | Schweiz | Switzerland,docuteam,DocuteamCH,1665,Bern,http://www.docuteam.ch,false
,Sun Jan 17 13:18:21 +0000 2016,datasprint datasprintAAF,https://twitter.com/daieuxdailleurs/status/688711959840165888/photo/1,,13,688711959840165888,,,,fr,,false,3,,,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",#datasprint ds le #datasprintAAF : généalogistes en dépouillemt intensif des passeports 19e s. des @ArchivesBeaune https://t.co/VcHx98A86k,https://twitter.com/daieuxdailleurs/status/688711959840165888,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2128,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Fri Jan 15 09:42:02 +0000 2016,DataSprintAAF playlistarchives,,,0,687932746568708096,,,,fr,,,1,687932318288314369,agnesvbb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @agnesvbb: @macgraveur Je voudrais Philippe Meyer dans l'atelier de restitution #DataSprintAAF #playlistarchives,https://twitter.com/DejobAgnes/status/687932746568708096,Wed Apr 28 11:36:26 +0000 2010,DejobAgnes,false,,2443,521,123,62,,Dejob Agnès,DejobAgnes,7031,Paris,,false
